Block,Trial,MI_Label,KSS,Event,Marker,Time_lsl,Wall_time,Block_Start_lsl,Block_End_lsl,RT_ms
,,,,baseline_eyes_open_start,1000,5234.199138511282,,,,
,,,,baseline_eyes_closed_start,1001,5396.848693203582,,,,
,,,,baseline_fixation_start,1002,5536.905039466406,,,,
,,,,baseline_end,1003,5596.911150479102,,,,
1.0,,,,block_start,4001,5600.315775568474,,5600.315775568474,,
1.0,1.0,,,trial_start,10,5600.315854568474,,5600.315775568474,,
1.0,1.0,,,left_cue,100,5602.320980662214,,5600.315775568474,,
1.0,1.0,left,,left_imagery_start,200,5604.33468285593,,5600.315775568474,,
1.0,1.0,left,,rest_start,300,5608.3468267434055,,5600.315775568474,,
1.0,1.0,left,,iti_start,400,5610.356372537133,,5600.315775568474,,
1.0,1.0,left,,trial_end,11,5612.413722330711,,5600.315775568474,,
1.0,2.0,,,trial_start,10,5612.413799830711,,5600.315775568474,,
1.0,2.0,,,left_cue,100,5614.424113424437,,5600.315775568474,,
1.0,2.0,left,,left_imagery_start,200,5616.436742518154,,5600.315775568474,,
1.0,2.0,left,,rest_start,300,5620.447090005635,,5600.315775568474,,
1.0,2.0,left,,iti_start,400,5622.459432399354,,5600.315775568474,,
1.0,2.0,left,,trial_end,11,5624.612384492634,,5600.315775568474,,
1.0,3.0,,,trial_start,10,5624.612473492634,,5600.315775568474,,
1.0,3.0,,,left_cue,100,5626.629697686337,,5600.315775568474,,
1.0,3.0,left,,left_imagery_start,200,5628.641094080058,,5600.315775568474,,
1.0,3.0,left,,rest_start,300,5632.649749167545,,5600.315775568474,,
1.0,3.0,left,,iti_start,400,5634.661205161267,,5600.315775568474,,
1.0,3.0,left,,trial_end,11,5636.746149554759,,5600.315775568474,,
1.0,4.0,,,trial_start,10,5636.746250354759,,5600.315775568474,,
1.0,4.0,,,right_cue,101,5638.756859448483,,5600.315775568474,,
1.0,4.0,right,,right_imagery_start,201,5640.771954942193,,5600.315775568474,,
1.0,4.0,right,,rest_start,300,5644.779056629685,,5600.315775568474,,
1.0,4.0,right,,iti_start,400,5646.7924646234005,,5600.315775568474,,
1.0,4.0,right,,trial_end,11,5649.045902916367,,5600.315775568474,,
1.0,5.0,,,trial_start,10,5649.045981316366,,5600.315775568474,,
1.0,5.0,,,right_cue,101,5651.058816910083,,5600.315775568474,,
1.0,5.0,right,,right_imagery_start,201,5653.059666203837,,5600.315775568474,,
1.0,5.0,right,,rest_start,300,5657.069633391321,,5600.315775568474,,
1.0,5.0,right,,iti_start,400,5659.078330185051,,5600.315775568474,,
1.0,5.0,right,,trial_end,11,5661.178257578496,,5600.315775568474,,
1.0,6.0,,,trial_start,10,5661.178358578496,,5600.315775568474,,
1.0,6.0,,,left_cue,100,5663.190544372215,,5600.315775568474,,
1.0,6.0,left,,left_imagery_start,200,5665.203905565931,,5600.315775568474,,
1.0,6.0,left,,rest_start,300,5669.2111564534225,,5600.315775568474,,
1.0,6.0,left,,iti_start,400,5671.214167747169,,5600.315775568474,,
1.0,6.0,left,,trial_end,11,5673.409101240318,,5600.315775568474,,
1.0,7.0,,,trial_start,10,5673.409324640317,,5600.315775568474,,
1.0,7.0,,,right_cue,101,5675.42017773404,,5600.315775568474,,
1.0,7.0,right,,right_imagery_start,201,5677.434750327752,,5600.315775568474,,
1.0,7.0,right,,rest_start,300,5681.446185815231,,5600.315775568474,,
