Block,Trial,MI_Label,KSS,Event,Marker,Time_lsl,Wall_time,Block_Start_lsl,Block_End_lsl,RT_ms
1.0,23.0,left,,rest_start,300,3222.9491356091144,,2946.43091805438,,
1.0,23.0,left,,iti_start,400,3224.950584710234,,2946.43091805438,,
1.0,23.0,left,,trial_end,11,3227.0830024114275,,2946.43091805438,,
1.0,24.0,,,trial_start,10,3227.0831387114276,,2946.43091805438,,
1.0,24.0,,,left_cue,100,3229.100358412556,,2946.43091805438,,
1.0,24.0,left,,left_imagery_start,200,3231.1149618136837,,2946.43091805438,,
1.0,24.0,left,,rest_start,300,3235.1153495159224,,2946.43091805438,,
1.0,24.0,left,,iti_start,400,3237.1156808170413,,2946.43091805438,,
1.0,24.0,left,,trial_end,11,3239.2976034182625,,2946.43091805438,,
1.0,25.0,,,trial_start,10,3239.2976588182623,,2946.43091805438,,
1.0,25.0,,,right_cue,101,3241.297990119382,,2946.43091805438,,
1.0,25.0,right,,right_imagery_start,201,3243.3001261205022,,2946.43091805438,,
1.0,25.0,right,,rest_start,300,3247.3151266227487,,2946.43091805438,,
1.0,25.0,right,,iti_start,400,3249.3175808238693,,2946.43091805438,,
1.0,25.0,right,,trial_end,11,3251.3996995250345,,2946.43091805438,,
1.0,26.0,,,trial_start,10,3251.3999633250346,,2946.43091805438,,
1.0,26.0,,,left_cue,100,3253.4169853261633,,2946.43091805438,,
1.0,26.0,left,,left_imagery_start,200,3255.431698027291,,2946.43091805438,,
1.0,26.0,left,,rest_start,300,3259.448881329539,,2946.43091805438,,
1.0,26.0,left,,iti_start,400,3261.4646427306666,,2946.43091805438,,
1.0,26.0,left,,trial_end,11,3263.533029931824,,2946.43091805438,,
1.0,27.0,,,trial_start,10,3263.5332009318245,,2946.43091805438,,
1.0,27.0,,,left_cue,100,3265.548980832952,,2946.43091805438,,
1.0,27.0,left,,left_imagery_start,200,3267.56474263408,,2946.43091805438,,
1.0,27.0,left,,rest_start,300,3271.5805732363274,,2946.43091805438,,
1.0,27.0,left,,iti_start,400,3273.582939037448,,2946.43091805438,,
1.0,27.0,left,,trial_end,11,3275.615512838585,,2946.43091805438,,
1.0,28.0,,,trial_start,10,3275.615582238585,,2946.43091805438,,
1.0,28.0,,,right_cue,101,3277.6304712397127,,2946.43091805438,,
1.0,28.0,right,,right_imagery_start,201,3279.6343715408343,,2946.43091805438,,
1.0,28.0,right,,rest_start,300,3283.6495599430805,,2946.43091805438,,
1.0,28.0,right,,iti_start,400,3285.6646930442084,,2946.43091805438,,
1.0,28.0,right,,trial_end,11,3287.7644586453835,,2946.43091805438,,
1.0,28.0,right,,block_end,4101,3287.7645343453837,,2946.43091805438,3287.7645343453837,
1.0,28.0,right,,kss_screen_onset,700,3287.7645603453834,,2946.43091805438,3287.7645343453837,
1.0,28.0,right,5.0,kss_rating,2005,3291.798388247641,,2946.43091805438,3287.7645343453837,
1.0,28.0,right,5.0,rt_fixation_onset,30,3292.6141397480974,,2946.43091805438,3287.7645343453837,
1.0,28.0,right,5.0,rt_stimulus_onset,31,3296.7206742503954,,2946.43091805438,3287.7645343453837,
1.0,28.0,right,5.0,rt_response_hit,32,3296.9536493505257,,2946.43091805438,3287.7645343453837,232.97510013026113
1.0,28.0,right,5.0,break_start,6001,3297.463254650811,,2946.43091805438,3287.7645343453837,
1.0,28.0,right,5.0,break_end,6101,3351.0203287807803,,2946.43091805438,3287.7645343453837,
2.0,28.0,right,5.0,block_start,4002,3351.5727782810895,,3351.5727782810895,,
2.0,1.0,,5.0,trial_start,10,3351.5728652810894,,3351.5727782810895,,
2.0,1.0,,5.0,right_cue,101,3353.580552782213,,3351.5727782810895,,
2.0,1.0,right,5.0,right_imagery_start,201,3355.5992623833426,,3351.5727782810895,,
2.0,1.0,right,5.0,rest_start,300,3359.6151344855894,,3351.5727782810895,,
2.0,1.0,right,5.0,iti_start,400,3361.630009686717,,3351.5727782810895,,
2.0,1.0,right,5.0,trial_end,11,3363.864656087968,,3351.5727782810895,,
2.0,2.0,,5.0,trial_start,10,3363.864843987968,,3351.5727782810895,,
2.0,2.0,,5.0,left_cue,100,3365.8806042890956,,3351.5727782810895,,
2.0,2.0,left,5.0,left_imagery_start,200,3367.896516790224,,3351.5727782810895,,
2.0,2.0,left,5.0,rest_start,300,3371.8991824924638,,3351.5727782810895,,
2.0,2.0,left,5.0,iti_start,400,3373.91226419359,,3351.5727782810895,,
2.0,2.0,left,5.0,trial_end,11,3376.079665794803,,3351.5727782810895,,
2.0,3.0,,5.0,trial_start,10,3376.079728994803,,3351.5727782810895,,
2.0,3.0,,5.0,right_cue,101,3378.080105395922,,3351.5727782810895,,
2.0,3.0,right,5.0,right_imagery_start,201,3380.097329597051,,3351.5727782810895,,
2.0,3.0,right,5.0,rest_start,300,3384.1131067992983,,3351.5727782810895,,
2.0,3.0,right,5.0,iti_start,400,3386.1323784004285,,3351.5727782810895,,
2.0,3.0,right,5.0,trial_end,11,3388.428538101713,,3351.5727782810895,,
2.0,4.0,,5.0,trial_start,10,3388.428594001713,,3351.5727782810895,,
2.0,4.0,,5.0,left_cue,100,3390.4292025028326,,3351.5727782810895,,
2.0,4.0,left,5.0,left_imagery_start,200,3392.429983303952,,3351.5727782810895,,
2.0,4.0,left,5.0,rest_start,300,3396.4465449062,,3351.5727782810895,,
2.0,4.0,left,5.0,iti_start,400,3398.462201307328,,3351.5727782810895,,
2.0,4.0,left,5.0,trial_end,11,3400.5295467084848,,3351.5727782810895,,
2.0,5.0,,5.0,trial_start,10,3400.5296094084847,,3351.5727782810895,,
2.0,5.0,,5.0,right_cue,101,3402.5475035096138,,3351.5727782810895,,
2.0,5.0,right,5.0,right_imagery_start,201,3404.562507210742,,3351.5727782810895,,
2.0,5.0,right,5.0,rest_start,300,3408.56318581298,,3351.5727782810895,,
2.0,5.0,right,5.0,iti_start,400,3410.5633053140996,,3351.5727782810895,,
2.0,5.0,right,5.0,trial_end,11,3412.646530515265,,3351.5727782810895,,
2.0,6.0,,5.0,trial_start,10,3412.646594615265,,3351.5727782810895,,
2.0,6.0,,5.0,right_cue,101,3414.667591516396,,3351.5727782810895,,
2.0,6.0,right,5.0,right_imagery_start,201,3416.678397917521,,3351.5727782810895,,
2.0,6.0,right,5.0,rest_start,300,3420.67984261976,,3351.5727782810895,,
2.0,6.0,right,5.0,iti_start,400,3422.6806133208797,,3351.5727782810895,,
2.0,6.0,right,5.0,trial_end,11,3424.778666922054,,3351.5727782810895,,
2.0,7.0,,5.0,trial_start,10,3424.778728222054,,3351.5727782810895,,
2.0,7.0,,5.0,left_cue,100,3426.780369723174,,3351.5727782810895,,
2.0,7.0,left,5.0,left_imagery_start,200,3428.781642624294,,3351.5727782810895,,
2.0,7.0,left,5.0,rest_start,300,3432.79454282654,,3351.5727782810895,,
2.0,7.0,left,5.0,iti_start,400,3434.798675227661,,3351.5727782810895,,
2.0,7.0,left,5.0,trial_end,11,3436.9113268288434,,3351.5727782810895,,
2.0,8.0,,5.0,trial_start,10,3436.911386828843,,3351.5727782810895,,
2.0,8.0,,5.0,right_cue,101,3438.913881129964,,3351.5727782810895,,
2.0,8.0,right,5.0,right_imagery_start,201,3440.930111831092,,3351.5727782810895,,
2.0,8.0,right,5.0,rest_start,300,3444.9448362333387,,3351.5727782810895,,
2.0,8.0,right,5.0,iti_start,400,3446.945356634458,,3351.5727782810895,,
2.0,8.0,right,5.0,trial_end,11,3449.1301255356802,,3351.5727782810895,,
2.0,9.0,,5.0,trial_start,10,3449.1302258356804,,3351.5727782810895,,
2.0,9.0,,5.0,right_cue,101,3451.1462480368086,,3351.5727782810895,,
2.0,9.0,right,5.0,right_imagery_start,201,3453.1617618379364,,3351.5727782810895,,
2.0,9.0,right,5.0,rest_start,300,3457.177667240184,,3351.5727782810895,,
2.0,9.0,right,5.0,iti_start,400,3459.178900841304,,3351.5727782810895,,
2.0,9.0,right,5.0,trial_end,11,3461.3801585425354,,3351.5727782810895,,
2.0,10.0,,5.0,trial_start,10,3461.3802243425353,,3351.5727782810895,,
2.0,10.0,,5.0,left_cue,100,3463.3961314436638,,3351.5727782810895,,
2.0,10.0,left,5.0,left_imagery_start,200,3465.396475444783,,3351.5727782810895,,
2.0,10.0,left,5.0,rest_start,300,3469.4117194470296,,3351.5727782810895,,
2.0,10.0,left,5.0,iti_start,400,3471.428942248159,,3351.5727782810895,,
2.0,10.0,left,5.0,trial_end,11,3473.6774060494167,,3351.5727782810895,,
2.0,11.0,,5.0,trial_start,10,3473.677464049417,,3351.5727782810895,,
2.0,11.0,,5.0,left_cue,100,3475.6775654505363,,3351.5727782810895,,
2.0,11.0,left,5.0,left_imagery_start,200,3477.678514951656,,3351.5727782810895,,
2.0,11.0,left,5.0,rest_start,300,3481.695069753903,,3351.5727782810895,,
2.0,11.0,left,5.0,iti_start,400,3483.7132530550325,,3351.5727782810895,,
2.0,11.0,left,5.0,trial_end,11,3485.9275518562717,,3351.5727782810895,,
2.0,12.0,,5.0,trial_start,10,3485.9276311562717,,3351.5727782810895,,
2.0,12.0,,5.0,left_cue,100,3487.9288599573915,,3351.5727782810895,,
2.0,12.0,left,5.0,left_imagery_start,200,3489.94555085852,,3351.5727782810895,,
2.0,12.0,left,5.0,rest_start,300,3493.945981860759,,3351.5727782810895,,
2.0,12.0,left,5.0,iti_start,400,3495.947670861879,,3351.5727782810895,,
2.0,12.0,left,5.0,trial_end,11,3498.177381763126,,3351.5727782810895,,
2.0,13.0,,5.0,trial_start,10,3498.1774529631266,,3351.5727782810895,,
2.0,13.0,,5.0,right_cue,101,3500.177877064246,,3351.5727782810895,,
2.0,13.0,right,5.0,right_imagery_start,201,3502.1803117653662,,3351.5727782810895,,
2.0,13.0,right,5.0,rest_start,300,3506.194462167613,,3351.5727782810895,,
2.0,13.0,right,5.0,iti_start,400,3508.194560768732,,3351.5727782810895,,
2.0,13.0,right,5.0,trial_end,11,3510.3611549699444,,3351.5727782810895,,
2.0,14.0,,5.0,trial_start,10,3510.3612265699444,,3351.5727782810895,,
2.0,14.0,,5.0,right_cue,101,3512.363118871064,,3351.5727782810895,,
2.0,14.0,right,5.0,right_imagery_start,201,3514.378059372192,,3351.5727782810895,,
2.0,14.0,right,5.0,rest_start,300,3518.3960857744405,,3351.5727782810895,,
2.0,14.0,right,5.0,iti_start,400,3520.412593275569,,3351.5727782810895,,
2.0,14.0,right,5.0,trial_end,11,3522.4767909767243,,3351.5727782810895,,
2.0,15.0,,5.0,trial_start,10,3522.4768569767243,,3351.5727782810895,,
2.0,15.0,,5.0,left_cue,100,3524.478372977844,,3351.5727782810895,,
2.0,15.0,left,5.0,left_imagery_start,200,3526.4816254789653,,3351.5727782810895,,
2.0,15.0,left,5.0,rest_start,300,3530.4948581812105,,3351.5727782810895,,
2.0,15.0,left,5.0,iti_start,400,3532.511198982339,,3351.5727782810895,,
2.0,15.0,left,5.0,trial_end,11,3534.7102884835695,,3351.5727782810895,,
2.0,16.0,,5.0,trial_start,10,3534.7103456835694,,3351.5727782810895,,
2.0,16.0,,5.0,right_cue,101,3536.7154803846915,,3351.5727782810895,,
2.0,16.0,right,5.0,right_imagery_start,201,3538.727098585817,,3351.5727782810895,,
2.0,16.0,right,5.0,rest_start,300,3542.745693488066,,3351.5727782810895,,
2.0,16.0,right,5.0,iti_start,400,3544.7613121891936,,3351.5727782810895,,
2.0,16.0,right,5.0,trial_end,11,3546.8122466903415,,3351.5727782810895,,
2.0,17.0,,5.0,trial_start,10,3546.8124380903414,,3351.5727782810895,,
2.0,17.0,,5.0,left_cue,100,3548.8293072914703,,3351.5727782810895,,
2.0,17.0,left,5.0,left_imagery_start,200,3550.8455817925983,,3351.5727782810895,,
2.0,17.0,left,5.0,rest_start,300,3554.8608569948456,,3351.5727782810895,,
2.0,17.0,left,5.0,iti_start,400,3556.8770524959737,,3351.5727782810895,,
2.0,17.0,left,5.0,trial_end,11,3559.0598981971953,,3351.5727782810895,,
2.0,18.0,,5.0,trial_start,10,3559.059964797195,,3351.5727782810895,,
2.0,18.0,,5.0,left_cue,100,3561.0603668983144,,3351.5727782810895,,
2.0,18.0,left,5.0,left_imagery_start,200,3563.0619613994345,,3351.5727782810895,,
2.0,18.0,left,5.0,rest_start,300,3567.0760997016805,,3351.5727782810895,,
2.0,18.0,left,5.0,iti_start,400,3569.0762087028,,3351.5727782810895,,
2.0,18.0,left,5.0,trial_end,11,3571.245771804014,,3351.5727782810895,,
2.0,19.0,,5.0,trial_start,10,3571.2459915040145,,3351.5727782810895,,
2.0,19.0,,5.0,right_cue,101,3573.2592978051407,,3351.5727782810895,,
2.0,19.0,right,5.0,right_imagery_start,201,3575.260882606261,,3351.5727782810895,,
2.0,19.0,right,5.0,rest_start,300,3579.276879808508,,3351.5727782810895,,
2.0,19.0,right,5.0,iti_start,400,3581.294785509637,,3351.5727782810895,,
2.0,19.0,right,5.0,trial_end,11,3583.4103620108212,,3351.5727782810895,,
2.0,20.0,,5.0,trial_start,10,3583.410422310821,,3351.5727782810895,,
2.0,20.0,,5.0,right_cue,101,3585.4129035119417,,3351.5727782810895,,
2.0,20.0,right,5.0,right_imagery_start,201,3587.4273151130687,,3351.5727782810895,,
2.0,20.0,right,5.0,rest_start,300,3591.444690315317,,3351.5727782810895,,
2.0,20.0,right,5.0,iti_start,400,3593.4628250164465,,3351.5727782810895,,
2.0,20.0,right,5.0,trial_end,11,3595.609242117647,,3351.5727782810895,,
2.0,21.0,,5.0,trial_start,10,3595.6093028176474,,3351.5727782810895,,
2.0,21.0,,5.0,left_cue,100,3597.6264861187765,,3351.5727782810895,,
2.0,21.0,left,5.0,left_imagery_start,200,3599.6271336198956,,3351.5727782810895,,
2.0,21.0,left,5.0,rest_start,300,3603.643177522143,,3351.5727782810895,,
2.0,21.0,left,5.0,iti_start,400,3605.6612058232727,,3351.5727782810895,,
2.0,21.0,left,5.0,trial_end,11,3607.893363324521,,3351.5727782810895,,
2.0,22.0,,5.0,trial_start,10,3607.8934537245214,,3351.5727782810895,,
2.0,22.0,,5.0,right_cue,101,3609.9107609256503,,3351.5727782810895,,
2.0,22.0,right,5.0,right_imagery_start,201,3611.91203352677,,3351.5727782810895,,
2.0,22.0,right,5.0,rest_start,300,3615.925395029016,,3351.5727782810895,,
2.0,22.0,right,5.0,iti_start,400,3617.927166030136,,3351.5727782810895,,
2.0,22.0,right,5.0,trial_end,11,3619.9454277312657,,3351.5727782810895,,
2.0,23.0,,5.0,trial_start,10,3619.945564931266,,3351.5727782810895,,
2.0,23.0,,5.0,right_cue,101,3621.9596225323926,,3351.5727782810895,,
2.0,23.0,right,5.0,right_imagery_start,201,3623.976724533521,,3351.5727782810895,,
2.0,23.0,right,5.0,rest_start,300,3627.9928774357686,,3351.5727782810895,,
2.0,23.0,right,5.0,iti_start,400,3630.0104004368977,,3351.5727782810895,,
2.0,23.0,right,5.0,trial_end,11,3632.059525238044,,3351.5727782810895,,
2.0,24.0,,5.0,trial_start,10,3632.0595933380446,,3351.5727782810895,,
2.0,24.0,,5.0,left_cue,100,3634.0602643391635,,3351.5727782810895,,
2.0,24.0,left,5.0,left_imagery_start,200,3636.0762241402917,,3351.5727782810895,,
2.0,24.0,left,5.0,rest_start,300,3640.0950891425405,,3351.5727782810895,,
2.0,24.0,left,5.0,iti_start,400,3642.109491443668,,3351.5727782810895,,
2.0,24.0,left,5.0,trial_end,11,3644.29311874489,,3351.5727782810895,,
2.0,25.0,,5.0,trial_start,10,3644.29317744489,,3351.5727782810895,,
2.0,25.0,,5.0,left_cue,100,3646.293232946009,,3351.5727782810895,,
2.0,25.0,left,5.0,left_imagery_start,200,3648.3083488471366,,3351.5727782810895,,
2.0,25.0,left,5.0,rest_start,300,3652.309663749376,,3351.5727782810895,,
2.0,25.0,left,5.0,iti_start,400,3654.3102044504953,,3351.5727782810895,,
2.0,25.0,left,5.0,trial_end,11,3656.4760946517076,,3351.5727782810895,,
2.0,26.0,,5.0,trial_start,10,3656.4762112517074,,3351.5727782810895,,
2.0,26.0,,5.0,left_cue,100,3658.4765455528263,,3351.5727782810895,,
2.0,26.0,left,5.0,left_imagery_start,200,3660.4780265539466,,3351.5727782810895,,
2.0,26.0,left,5.0,rest_start,300,3664.493652356194,,3351.5727782810895,,
2.0,26.0,left,5.0,iti_start,400,3666.5083006573213,,3351.5727782810895,,
2.0,26.0,left,5.0,trial_end,11,3668.610242658497,,3351.5727782810895,,
2.0,27.0,,5.0,trial_start,10,3668.6103297584973,,3351.5727782810895,,
2.0,27.0,,5.0,left_cue,100,3670.625449259625,,3351.5727782810895,,
2.0,27.0,left,5.0,left_imagery_start,200,3672.6275956607456,,3351.5727782810895,,
2.0,27.0,left,5.0,rest_start,300,3676.6431376629926,,3351.5727782810895,,
2.0,27.0,left,5.0,iti_start,400,3678.6604142641213,,3351.5727782810895,,
2.0,27.0,left,5.0,trial_end,11,3680.877265365362,,3351.5727782810895,,
2.0,28.0,,5.0,trial_start,10,3680.8774722653616,,3351.5727782810895,,
2.0,28.0,,5.0,right_cue,101,3682.89326246649,,3351.5727782810895,,
2.0,28.0,right,5.0,right_imagery_start,201,3684.893543567609,,3351.5727782810895,,
2.0,28.0,right,5.0,rest_start,300,3688.894706169848,,3351.5727782810895,,
