Block,Trial,MI_Label,KSS,Event,Marker,Time_lsl,Wall_time,Block_Start_lsl,Block_End_lsl,RT_ms
1.0,10.0,,,right_cue,101,268350.3608311429,,268238.9200995387,,
1.0,10.0,right,,right_imagery_start,201,268352.3775283412,,268238.9200995387,,
1.0,10.0,right,,rest_start,300,268356.3830185378,,268238.9200995387,,
1.0,10.0,right,,iti_start,400,268358.391937036,,268238.9200995387,,
1.0,10.0,right,,trial_end,11,268360.4635075342,,268238.9200995387,,
1.0,11.0,,,trial_start,10,268360.4636047342,,268238.9200995387,,
1.0,11.0,,,left_cue,100,268362.4757535325,,268238.9200995387,,
1.0,11.0,left,,left_imagery_start,200,268364.47730523074,,268238.9200995387,,
1.0,11.0,left,,rest_start,300,268368.49268162734,,268238.9200995387,,
1.0,11.0,left,,iti_start,400,268370.4971295256,,268238.9200995387,,
1.0,11.0,left,,trial_end,11,268372.64513612376,,268238.9200995387,,
1.0,12.0,,,trial_start,10,268372.6452233238,,268238.9200995387,,
1.0,12.0,,,right_cue,101,268374.65949692205,,268238.9200995387,,
1.0,12.0,right,,right_imagery_start,201,268376.6803586203,,268238.9200995387,,
1.0,12.0,right,,rest_start,300,268380.69752421684,,268238.9200995387,,
1.0,12.0,right,,iti_start,400,268382.7114833151,,268238.9200995387,,
1.0,12.0,right,,trial_end,11,268384.9098225132,,268238.9200995387,,
1.0,13.0,,,trial_start,10,268384.9099217132,,268238.9200995387,,
1.0,13.0,,,right_cue,101,268386.91228951147,,268238.9200995387,,
1.0,13.0,right,,right_imagery_start,201,268388.92678020976,,268238.9200995387,,
1.0,13.0,right,,rest_start,300,268392.9269285063,,268238.9200995387,,
1.0,13.0,right,,iti_start,400,268394.94396900455,,268238.9200995387,,
1.0,13.0,right,,trial_end,11,268397.0083123028,,268238.9200995387,,
1.0,14.0,,,trial_start,10,268397.00841450284,,268238.9200995387,,
1.0,14.0,,,right_cue,101,268399.00978630106,,268238.9200995387,,
1.0,14.0,right,,right_imagery_start,201,268401.0281094993,,268238.9200995387,,
1.0,14.0,right,,rest_start,300,268405.0308034959,,268238.9200995387,,
1.0,14.0,right,,iti_start,400,268407.0431346942,,268238.9200995387,,
1.0,14.0,right,,trial_end,11,268409.20814619237,,268238.9200995387,,
1.0,15.0,,,trial_start,10,268409.2082242923,,268238.9200995387,,
1.0,15.0,,,left_cue,100,268411.2120930906,,268238.9200995387,,
1.0,15.0,left,,left_imagery_start,200,268413.22607708885,,268238.9200995387,,
1.0,15.0,left,,rest_start,300,268417.2413787854,,268238.9200995387,,
1.0,15.0,left,,iti_start,400,268419.2433573837,,268238.9200995387,,
1.0,15.0,left,,trial_end,11,268421.29292868194,,268238.9200995387,,
1.0,16.0,,,trial_start,10,268421.29298948194,,268238.9200995387,,
1.0,16.0,,,left_cue,100,268423.3099763802,,268238.9200995387,,
1.0,16.0,left,,left_imagery_start,200,268425.3271665785,,268238.9200995387,,
1.0,16.0,left,,rest_start,300,268429.342662275,,268238.9200995387,,
1.0,16.0,left,,iti_start,400,268431.3599943733,,268238.9200995387,,
1.0,16.0,left,,trial_end,11,268433.4601061715,,268238.9200995387,,
1.0,17.0,,,trial_start,10,268433.4602102715,,268238.9200995387,,
1.0,17.0,,,left_cue,100,268435.4620131698,,268238.9200995387,,
1.0,17.0,left,,left_imagery_start,200,268437.479125168,,268238.9200995387,,
1.0,17.0,left,,rest_start,300,268441.4793655646,,268238.9200995387,,
1.0,17.0,left,,iti_start,400,268443.4910340628,,268238.9200995387,,
1.0,17.0,left,,trial_end,11,268445.5602361611,,268238.9200995387,,
1.0,18.0,,,trial_start,10,268445.5603126611,,268238.9200995387,,
1.0,18.0,,,left_cue,100,268447.5625861593,,268238.9200995387,,
1.0,18.0,left,,left_imagery_start,200,268449.57495525765,,268238.9200995387,,
1.0,18.0,left,,rest_start,300,268453.59271405416,,268238.9200995387,,
1.0,18.0,left,,iti_start,400,268455.6082178525,,268238.9200995387,,
1.0,18.0,left,,trial_end,11,268457.8407152505,,268238.9200995387,,
1.0,19.0,,,trial_start,10,268457.84079765057,,268238.9200995387,,
1.0,19.0,,,left_cue,100,268459.8418146488,,268238.9200995387,,
1.0,19.0,left,,left_imagery_start,200,268461.8434331471,,268238.9200995387,,
1.0,19.0,left,,rest_start,300,268465.85941744363,,268238.9200995387,,
1.0,19.0,left,,iti_start,400,268467.8742458419,,268238.9200995387,,
1.0,19.0,left,,trial_end,11,268470.15931783995,,268238.9200995387,,
1.0,20.0,,,trial_start,10,268470.15941003995,,268238.9200995387,,
1.0,20.0,,,right_cue,101,268472.1756013382,,268238.9200995387,,
1.0,20.0,right,,right_imagery_start,201,268474.1787614365,,268238.9200995387,,
1.0,20.0,right,,rest_start,300,268478.190413433,,268238.9200995387,,
1.0,20.0,right,,iti_start,400,268480.19308673136,,268238.9200995387,,
1.0,20.0,right,,trial_end,11,268482.3074825295,,268238.9200995387,,
1.0,21.0,,,trial_start,10,268482.3075503295,,268238.9200995387,,
1.0,21.0,,,right_cue,101,268484.33254172775,,268238.9200995387,,
1.0,21.0,right,,right_imagery_start,201,268486.34076382604,,268238.9200995387,,
1.0,21.0,right,,rest_start,300,268490.3418062226,,268238.9200995387,,
1.0,21.0,right,,iti_start,400,268492.34210252087,,268238.9200995387,,
1.0,21.0,right,,trial_end,11,268494.60951761896,,268238.9200995387,,
1.0,22.0,,,trial_start,10,268494.60959491896,,268238.9200995387,,
1.0,22.0,,,left_cue,100,268496.6252306172,,268238.9200995387,,
1.0,22.0,left,,left_imagery_start,200,268498.64517001546,,268238.9200995387,,
1.0,22.0,left,,rest_start,300,268502.65843571204,,268238.9200995387,,
1.0,22.0,left,,iti_start,400,268504.65858981025,,268238.9200995387,,
1.0,22.0,left,,trial_end,11,268506.9271495083,,268238.9200995387,,
1.0,23.0,,,trial_start,10,268506.92723150837,,268238.9200995387,,
1.0,23.0,,,right_cue,101,268508.9395486066,,268238.9200995387,,
1.0,23.0,right,,right_imagery_start,201,268510.9420739049,,268238.9200995387,,
1.0,23.0,right,,rest_start,300,268514.95621990145,,268238.9200995387,,
1.0,23.0,right,,iti_start,400,268516.95695009973,,268238.9200995387,,
1.0,23.0,right,,trial_end,11,268519.1591168978,,268238.9200995387,,
1.0,24.0,,,trial_start,10,268519.1591884978,,268238.9200995387,,
1.0,24.0,,,left_cue,100,268521.1732892961,,268238.9200995387,,
1.0,24.0,left,,left_imagery_start,200,268523.1740588944,,268238.9200995387,,
1.0,24.0,left,,rest_start,300,268527.17827019095,,268238.9200995387,,
1.0,24.0,left,,iti_start,400,268529.1886109892,,268238.9200995387,,
1.0,24.0,left,,trial_end,11,268531.35633098736,,268238.9200995387,,
1.0,25.0,,,trial_start,10,268531.35644378734,,268238.9200995387,,
1.0,25.0,,,right_cue,101,268533.35810358566,,268238.9200995387,,
1.0,25.0,right,,right_imagery_start,201,268535.3735332839,,268238.9200995387,,
1.0,25.0,right,,rest_start,300,268539.37642458046,,268238.9200995387,,
1.0,25.0,right,,iti_start,400,268541.3931482787,,268238.9200995387,,
1.0,25.0,right,,trial_end,11,268543.5926099769,,268238.9200995387,,
1.0,26.0,,,trial_start,10,268543.59269067686,,268238.9200995387,,
1.0,26.0,,,left_cue,100,268545.60708757513,,268238.9200995387,,
1.0,26.0,left,,left_imagery_start,200,268547.60977257334,,268238.9200995387,,
1.0,26.0,left,,rest_start,300,268551.6234812699,,268238.9200995387,,
1.0,26.0,left,,iti_start,400,268553.6406387682,,268238.9200995387,,
1.0,26.0,left,,trial_end,11,268555.7423699664,,268238.9200995387,,
1.0,27.0,,,trial_start,10,268555.74247026636,,268238.9200995387,,
1.0,27.0,,,right_cue,101,268557.75615996466,,268238.9200995387,,
1.0,27.0,right,,right_imagery_start,201,268559.75802106294,,268238.9200995387,,
1.0,27.0,right,,rest_start,300,268563.77395545953,,268238.9200995387,,
1.0,27.0,right,,iti_start,400,268565.79056955775,,268238.9200995387,,
1.0,27.0,right,,trial_end,11,268568.0411636559,,268238.9200995387,,
1.0,28.0,,,trial_start,10,268568.04122865584,,268238.9200995387,,
1.0,28.0,,,left_cue,100,268570.0448161541,,268238.9200995387,,
1.0,28.0,left,,left_imagery_start,200,268572.05615195236,,268238.9200995387,,
1.0,28.0,left,,rest_start,300,268576.0750160489,,268238.9200995387,,
1.0,28.0,left,,iti_start,400,268578.0907433472,,268238.9200995387,,
1.0,28.0,left,,trial_end,11,268580.45847314515,,268238.9200995387,,
1.0,28.0,left,,block_end,4101,268580.45858224516,,268238.9200995387,268580.45858224516,
1.0,28.0,left,,kss_screen_onset,700,268580.4586216451,,268238.9200995387,268580.45858224516,
1.0,28.0,left,7.0,kss_rating,2007,268583.2953281427,,268238.9200995387,268580.45858224516,
1.0,28.0,left,7.0,rt_fixation_onset,30,268584.121642642,,268238.9200995387,268580.45858224516,
1.0,28.0,left,7.0,rt_stimulus_onset,31,268588.97279633785,,268238.9200995387,268580.45858224516,
1.0,28.0,left,7.0,rt_response_hit,32,268590.0467397369,,268238.9200995387,268580.45858224516,1073.9433990675025
1.0,28.0,left,7.0,break_start,6001,268590.57583993644,,268238.9200995387,268580.45858224516,
1.0,28.0,left,7.0,break_end,6101,268622.12936020934,,268238.9200995387,268580.45858224516,
2.0,28.0,left,7.0,block_start,4002,268623.0987354085,,268623.0987354085,,
2.0,1.0,,7.0,trial_start,10,268623.0988186085,,268623.0987354085,,
2.0,1.0,,7.0,left_cue,100,268625.10703010677,,268623.0987354085,,
2.0,1.0,left,7.0,left_imagery_start,200,268627.13181650505,,268623.0987354085,,
2.0,1.0,left,7.0,rest_start,300,268631.1399672016,,268623.0987354085,,
2.0,1.0,left,7.0,iti_start,400,268633.1585120999,,268623.0987354085,,
2.0,1.0,left,7.0,trial_end,11,268635.340292698,,268623.0987354085,,
2.0,2.0,,7.0,trial_start,10,268635.34061609796,,268623.0987354085,,
2.0,2.0,,7.0,right_cue,101,268637.35568949627,,268623.0987354085,,
2.0,2.0,right,7.0,right_imagery_start,201,268639.3713730945,,268623.0987354085,,
2.0,2.0,right,7.0,rest_start,300,268643.3742345911,,268623.0987354085,,
2.0,2.0,right,7.0,iti_start,400,268645.38736308936,,268623.0987354085,,
2.0,2.0,right,7.0,trial_end,11,268647.5378936875,,268623.0987354085,,
2.0,3.0,,7.0,trial_start,10,268647.5379546875,,268623.0987354085,,
2.0,3.0,,7.0,left_cue,100,268649.55539338576,,268623.0987354085,,
2.0,3.0,left,7.0,left_imagery_start,200,268651.55625478405,,268623.0987354085,,
2.0,3.0,left,7.0,rest_start,300,268655.5729820806,,268623.0987354085,,
2.0,3.0,left,7.0,iti_start,400,268657.59269777883,,268623.0987354085,,
2.0,3.0,left,7.0,trial_end,11,268659.8705784769,,268623.0987354085,,
2.0,4.0,,7.0,trial_start,10,268659.87065737695,,268623.0987354085,,
2.0,4.0,,7.0,left_cue,100,268661.87139357516,,268623.0987354085,,
2.0,4.0,left,7.0,left_imagery_start,200,268663.8719685735,,268623.0987354085,,
2.0,4.0,left,7.0,rest_start,300,268667.88879607,,268623.0987354085,,
2.0,4.0,left,7.0,iti_start,400,268669.9116243683,,268623.0987354085,,
2.0,4.0,left,7.0,trial_end,11,268672.0090033665,,268623.0987354085,,
2.0,5.0,,7.0,trial_start,10,268672.0090978665,,268623.0987354085,,
2.0,5.0,,7.0,left_cue,100,268674.02188746474,,268623.0987354085,,
2.0,5.0,left,7.0,left_imagery_start,200,268676.039246763,,268623.0987354085,,
2.0,5.0,left,7.0,rest_start,300,268680.05395375955,,268623.0987354085,,
2.0,5.0,left,7.0,iti_start,400,268682.0544458578,,268623.0987354085,,
2.0,5.0,left,7.0,trial_end,11,268684.0879917561,,268623.0987354085,,
2.0,6.0,,7.0,trial_start,10,268684.0882210561,,268623.0987354085,,
2.0,6.0,,7.0,right_cue,101,268686.0887556544,,268623.0987354085,,
2.0,6.0,right,7.0,right_imagery_start,201,268688.10592925263,,268623.0987354085,,
2.0,6.0,right,7.0,rest_start,300,268692.1251505492,,268623.0987354085,,
2.0,6.0,right,7.0,iti_start,400,268694.14311264746,,268623.0987354085,,
2.0,6.0,right,7.0,trial_end,11,268696.3879506455,,268623.0987354085,,
2.0,7.0,,7.0,trial_start,10,268696.38802134554,,268623.0987354085,,
2.0,7.0,,7.0,right_cue,101,268698.3899570438,,268623.0987354085,,
2.0,7.0,right,7.0,right_imagery_start,201,268700.3924968421,,268623.0987354085,,
2.0,7.0,right,7.0,rest_start,300,268704.40519293863,,268623.0987354085,,
2.0,7.0,right,7.0,iti_start,400,268706.4057151369,,268623.0987354085,,
2.0,7.0,right,7.0,trial_end,11,268708.47598023515,,268623.0987354085,,
2.0,8.0,,7.0,trial_start,10,268708.4760744351,,268623.0987354085,,
2.0,8.0,,7.0,left_cue,100,268710.48944443336,,268623.0987354085,,
2.0,8.0,left,7.0,left_imagery_start,200,268712.5075387317,,268623.0987354085,,
2.0,8.0,left,7.0,rest_start,300,268716.5214854282,,268623.0987354085,,
2.0,8.0,left,7.0,iti_start,400,268718.5380108265,,268623.0987354085,,
2.0,8.0,left,7.0,trial_end,11,268720.69137862464,,268623.0987354085,,
2.0,9.0,,7.0,trial_start,10,268720.69150722463,,268623.0987354085,,
2.0,9.0,,7.0,left_cue,100,268722.7040569229,,268623.0987354085,,
2.0,9.0,left,7.0,left_imagery_start,200,268724.72073922114,,268623.0987354085,,
2.0,9.0,left,7.0,rest_start,300,268728.7369213177,,268623.0987354085,,
2.0,9.0,left,7.0,iti_start,400,268730.743707716,,268623.0987354085,,
2.0,9.0,left,7.0,trial_end,11,268732.8530822142,,268623.0987354085,,
2.0,10.0,,7.0,trial_start,10,268732.8531592142,,268623.0987354085,,
2.0,10.0,,7.0,right_cue,101,268734.8548457125,,268623.0987354085,,
2.0,10.0,right,7.0,right_imagery_start,201,268736.87102961075,,268623.0987354085,,
2.0,10.0,right,7.0,rest_start,300,268740.8880551073,,268623.0987354085,,
2.0,10.0,right,7.0,iti_start,400,268742.90316620556,,268623.0987354085,,
2.0,10.0,right,7.0,trial_end,11,268745.0211284038,,268623.0987354085,,
2.0,11.0,,7.0,trial_start,10,268745.0214339038,,268623.0987354085,,
2.0,11.0,,7.0,right_cue,101,268747.03769340203,,268623.0987354085,,
2.0,11.0,right,7.0,right_imagery_start,201,268749.05439980025,,268623.0987354085,,
2.0,11.0,right,7.0,rest_start,300,268753.07011849683,,268623.0987354085,,
2.0,11.0,right,7.0,iti_start,400,268755.07148289506,,268623.0987354085,,
2.0,11.0,right,7.0,trial_end,11,268757.13720649335,,268623.0987354085,,
2.0,12.0,,7.0,trial_start,10,268757.1372688933,,268623.0987354085,,
2.0,12.0,,7.0,right_cue,101,268759.1523391916,,268623.0987354085,,
2.0,12.0,right,7.0,right_imagery_start,201,268761.15328998986,,268623.0987354085,,
2.0,12.0,right,7.0,rest_start,300,268765.1551526864,,268623.0987354085,,
2.0,12.0,right,7.0,iti_start,400,268767.16897628474,,268623.0987354085,,
2.0,12.0,right,7.0,trial_end,11,268769.36915188277,,268623.0987354085,,
2.0,13.0,,7.0,trial_start,10,268769.3692439828,,268623.0987354085,,
2.0,13.0,,7.0,right_cue,101,268771.39038878103,,268623.0987354085,,
2.0,13.0,right,7.0,right_imagery_start,201,268773.40161027934,,268623.0987354085,,
2.0,13.0,right,7.0,rest_start,300,268777.40374567587,,268623.0987354085,,
2.0,13.0,right,7.0,iti_start,400,268779.4219183742,,268623.0987354085,,
2.0,13.0,right,7.0,trial_end,11,268781.52128967235,,268623.0987354085,,
2.0,14.0,,7.0,trial_start,10,268781.52137587237,,268623.0987354085,,
2.0,14.0,,7.0,right_cue,101,268783.5377351706,,268623.0987354085,,
2.0,14.0,right,7.0,right_imagery_start,201,268785.55347336887,,268623.0987354085,,
2.0,14.0,right,7.0,rest_start,300,268789.5564071654,,268623.0987354085,,
2.0,14.0,right,7.0,iti_start,400,268791.5697102637,,268623.0987354085,,
2.0,14.0,right,7.0,trial_end,11,268793.7360108618,,268623.0987354085,,
2.0,15.0,,7.0,trial_start,10,268793.73609686183,,268623.0987354085,,
2.0,15.0,,7.0,left_cue,100,268795.74187136017,,268623.0987354085,,
2.0,15.0,left,7.0,left_imagery_start,200,268797.7525556584,,268623.0987354085,,
2.0,15.0,left,7.0,rest_start,300,268801.76932765497,,268623.0987354085,,
2.0,15.0,left,7.0,iti_start,400,268803.7709700532,,268623.0987354085,,
2.0,15.0,left,7.0,trial_end,11,268805.9701024514,,268623.0987354085,,
2.0,16.0,,7.0,trial_start,10,268805.97020985134,,268623.0987354085,,
2.0,16.0,,7.0,right_cue,101,268807.9851097496,,268623.0987354085,,
2.0,16.0,right,7.0,right_imagery_start,201,268810.00511564786,,268623.0987354085,,
2.0,16.0,right,7.0,rest_start,300,268814.01973314444,,268623.0987354085,,
2.0,16.0,right,7.0,iti_start,400,268816.0213471427,,268623.0987354085,,
2.0,16.0,right,7.0,trial_end,11,268818.1845297408,,268623.0987354085,,
2.0,17.0,,7.0,trial_start,10,268818.18461764086,,268623.0987354085,,
2.0,17.0,,7.0,left_cue,100,268820.18888673914,,268623.0987354085,,
2.0,17.0,left,7.0,left_imagery_start,200,268822.2026286374,,268623.0987354085,,
2.0,17.0,left,7.0,rest_start,300,268826.21898123395,,268623.0987354085,,
2.0,17.0,left,7.0,iti_start,400,268828.2360812322,,268623.0987354085,,
2.0,17.0,left,7.0,trial_end,11,268830.4856041303,,268623.0987354085,,
2.0,18.0,,7.0,trial_start,10,268830.4856940303,,268623.0987354085,,
2.0,18.0,,7.0,left_cue,100,268832.48853072856,,268623.0987354085,,
2.0,18.0,left,7.0,left_imagery_start,200,268834.5036368268,,268623.0987354085,,
2.0,18.0,left,7.0,rest_start,300,268838.5181777234,,268623.0987354085,,
2.0,18.0,left,7.0,iti_start,400,268840.53509272164,,268623.0987354085,,
2.0,18.0,left,7.0,trial_end,11,268842.6851088198,,268623.0987354085,,
2.0,19.0,,7.0,trial_start,10,268842.6852558198,,268623.0987354085,,
2.0,19.0,,7.0,right_cue,101,268844.6854430181,,268623.0987354085,,
2.0,19.0,right,7.0,right_imagery_start,201,268846.7021421163,,268623.0987354085,,
2.0,19.0,right,7.0,rest_start,300,268850.7195311129,,268623.0987354085,,
2.0,19.0,right,7.0,iti_start,400,268852.73503541114,,268623.0987354085,,
2.0,19.0,right,7.0,trial_end,11,268855.1007091091,,268623.0987354085,,
2.0,20.0,,7.0,trial_start,10,268855.1007779091,,268623.0987354085,,
2.0,20.0,,7.0,right_cue,101,268857.10443610745,,268623.0987354085,,
2.0,20.0,right,7.0,right_imagery_start,201,268859.11826660566,,268623.0987354085,,
2.0,20.0,right,7.0,rest_start,300,268863.11860860226,,268623.0987354085,,
2.0,20.0,right,7.0,iti_start,400,268865.11961050046,,268623.0987354085,,
2.0,20.0,right,7.0,trial_end,11,268867.33457629866,,268623.0987354085,,
2.0,21.0,,7.0,trial_start,10,268867.33466559864,,268623.0987354085,,
2.0,21.0,,7.0,right_cue,101,268869.3352320969,,268623.0987354085,,
2.0,21.0,right,7.0,right_imagery_start,201,268871.33675559517,,268623.0987354085,,
2.0,21.0,right,7.0,rest_start,300,268875.3513117917,,268623.0987354085,,
2.0,21.0,right,7.0,iti_start,400,268877.36988499,,268623.0987354085,,
2.0,21.0,right,7.0,trial_end,11,268879.50214328815,,268623.0987354085,,
2.0,22.0,,7.0,trial_start,10,268879.50254998816,,268623.0987354085,,
2.0,22.0,,7.0,left_cue,100,268881.5189708864,,268623.0987354085,,
2.0,22.0,left,7.0,left_imagery_start,200,268883.53544238466,,268623.0987354085,,
2.0,22.0,left,7.0,rest_start,300,268887.53607968125,,268623.0987354085,,
2.0,22.0,left,7.0,iti_start,400,268889.55128477956,,268623.0987354085,,
2.0,22.0,left,7.0,trial_end,11,268891.70201877767,,268623.0987354085,,
2.0,23.0,,7.0,trial_start,10,268891.70209557767,,268623.0987354085,,
2.0,23.0,,7.0,left_cue,100,268893.7172165759,,268623.0987354085,,
2.0,23.0,left,7.0,left_imagery_start,200,268895.7203938742,,268623.0987354085,,
2.0,23.0,left,7.0,rest_start,300,268899.72226847074,,268623.0987354085,,
2.0,23.0,left,7.0,iti_start,400,268901.74004766904,,268623.0987354085,,
2.0,23.0,left,7.0,trial_end,11,268903.9994474671,,268623.0987354085,,
2.0,24.0,,7.0,trial_start,10,268903.99952606705,,268623.0987354085,,
2.0,24.0,,7.0,left_cue,100,268906.0176852654,,268623.0987354085,,
2.0,24.0,left,7.0,left_imagery_start,200,268908.01824556367,,268623.0987354085,,
2.0,24.0,left,7.0,rest_start,300,268912.01917026023,,268623.0987354085,,
2.0,24.0,left,7.0,iti_start,400,268914.03314925847,,268623.0987354085,,
2.0,24.0,left,7.0,trial_end,11,268916.1841421566,,268623.0987354085,,
2.0,25.0,,7.0,trial_start,10,268916.1842217566,,268623.0987354085,,
2.0,25.0,,7.0,right_cue,101,268918.19880545494,,268623.0987354085,,
2.0,25.0,right,7.0,right_imagery_start,201,268920.2003469532,,268623.0987354085,,
2.0,25.0,right,7.0,rest_start,300,268924.2184990497,,268623.0987354085,,
2.0,25.0,right,7.0,iti_start,400,268926.23333574797,,268623.0987354085,,
2.0,25.0,right,7.0,trial_end,11,268928.33475304616,,268623.0987354085,,
2.0,26.0,,7.0,trial_start,10,268928.3348413462,,268623.0987354085,,
2.0,26.0,,7.0,left_cue,100,268930.34968814446,,268623.0987354085,,
2.0,26.0,left,7.0,left_imagery_start,200,268932.35174034274,,268623.0987354085,,
2.0,26.0,left,7.0,rest_start,300,268936.3721253392,,268623.0987354085,,
2.0,26.0,left,7.0,iti_start,400,268938.3841109376,,268623.0987354085,,
2.0,26.0,left,7.0,trial_end,11,268940.56779253564,,268623.0987354085,,
2.0,27.0,,7.0,trial_start,10,268940.56788433564,,268623.0987354085,,
2.0,27.0,,7.0,left_cue,100,268942.57033603394,,268623.0987354085,,
2.0,27.0,left,7.0,left_imagery_start,200,268944.5843677322,,268623.0987354085,,
2.0,27.0,left,7.0,rest_start,300,268948.6006950288,,268623.0987354085,,
2.0,27.0,left,7.0,iti_start,400,268950.620721427,,268623.0987354085,,
2.0,27.0,left,7.0,trial_end,11,268952.8512901251,,268623.0987354085,,
2.0,28.0,,7.0,trial_start,10,268952.85136222513,,268623.0987354085,,
2.0,28.0,,7.0,right_cue,101,268954.8523090234,,268623.0987354085,,
2.0,28.0,right,7.0,right_imagery_start,201,268956.8647007217,,268623.0987354085,,
2.0,28.0,right,7.0,rest_start,300,268960.86629701825,,268623.0987354085,,
2.0,28.0,right,7.0,iti_start,400,268962.8673902165,,268623.0987354085,,
2.0,28.0,right,7.0,trial_end,11,268965.04982511466,,268623.0987354085,,
2.0,28.0,right,7.0,block_end,4102,268965.04989271465,,268623.0987354085,268965.04989271465,
2.0,28.0,right,7.0,kss_screen_onset,700,268965.04993031465,,268623.0987354085,268965.04989271465,
2.0,28.0,right,4.0,kss_rating,2004,268969.5411806108,,268623.0987354085,268965.04989271465,
2.0,28.0,right,4.0,rt_fixation_onset,30,268970.36851971,,268623.0987354085,268965.04989271465,
2.0,28.0,right,4.0,rt_stimulus_onset,31,268974.91512450617,,268623.0987354085,268965.04989271465,
2.0,28.0,right,4.0,rt_response_hit,32,268975.35259400576,,268623.0987354085,268965.04989271465,437.46949959313497
